pago_id,monto,fecha,uid,subs_id,pid,pro_id
7068,3100,2021-02-18,66,69,,
8469,4000,2021-07-01,72,216,,
10329,3200,2021-10-04,6,408,,
9538,4000,2021-12-16,61,325,,
8319,4000,2021-03-01,15,200,,
9119,6500,2020-12-04,77,283,,
8249,3200,2021-05-07,13,193,,
9908,6400,2021-10-21,73,359,,
8453,7900,2021-08-09,72,215,,
9268,3200,2021-03-16,65,298,,
10012,4500,2021-12-10,25,368,,
8505,7400,2021-11-10,19,219,,
10449,1000,2021-02-17,47,,64,7
7165,7000,2020-11-27,133,82,,
10063,7400,2021-11-09,142,377,,
8414,3200,2020-09-07,72,213,,
8919,7900,2021-11-04,3,261,,
9322,4000,2020-12-26,24,302,,
10271,3700,2021-01-09,115,405,,
9989,4000,2021-07-25,25,366,,
7426,3700,2021-02-07,51,113,,
8174,4400,2021-08-24,18,186,,
7391,3700,2021-08-22,37,109,,
9710,3500,2021-09-12,130,338,,
9440,7100,2021-01-13,63,318,,
7587,3700,2021-11-09,39,127,,
10190,3700,2021-10-30,93,399,,
8842,7900,2021-06-24,56,255,,
10366,9500,2021-12-22,48,,97,13
8003,3200,2021-05-02,14,170,,
9788,7100,2020-11-20,119,346,,
7098,3100,2021-10-08,44,73,,
7162,7000,2020-08-27,133,82,,
10686,8000,2020-12-28,52,,75,6
7427,3700,2021-03-07,51,113,,
8962,3700,2021-02-09,23,266,,
10415,3000,2020-12-31,82,,38,18
9310,3700,2021-01-03,24,301,,
6778,3700,2021-02-13,105,41,,
6897,6500,2021-08-11,41,51,,
6756,3900,2021-09-22,62,38,,
8649,6500,2020-09-28,54,236,,
9446,7100,2021-07-13,63,318,,
6829,7900,2021-10-05,105,44,,
8212,6400,2021-07-30,13,190,,
6489,4500,2021-03-02,35,11,,
9608,5000,2021-10-15,8,331,,
8464,4000,2021-02-01,72,216,,
9913,6500,2021-03-13,73,360,,
10594,6500,2021-05-26,97,,17,4
10215,7000,2021-08-24,115,401,,
9291,6500,2021-12-25,24,299,,
6531,3700,2020-10-05,45,15,,
7777,3900,2021-03-04,75,146,,
7915,3700,2021-01-05,58,160,,
8885,7400,2021-10-03,56,258,,
8074,3700,2021-12-06,12,176,,
7862,3100,2020-06-14,57,156,,
6960,4000,2021-08-14,108,58,,
10443,9500,2021-12-23,32,,78,2
8184,7100,2021-03-11,18,187,,
10642,6000,2021-04-25,24,,80,2
9753,6500,2021-10-28,52,343,,
10702,4000,2021-12-15,1,,72,10
10383,6500,2021-03-19,141,,19,14
9545,3900,2021-02-19,61,326,,
7735,6500,2021-07-03,36,143,,
8112,4000,2021-09-10,21,181,,
9364,7100,2021-07-03,11,307,,
7221,3500,2021-12-04,70,88,,
9829,3700,2020-11-18,119,350,,
6728,6400,2021-02-11,62,36,,
7588,3700,2021-12-09,39,127,,
10489,3000,2021-08-22,133,,62,11
10573,3500,2020-06-18,72,,1,10
7281,3700,2021-03-09,92,97,,
6988,3100,2020-11-17,42,62,,
7896,3700,2021-08-17,58,158,,
7088,7000,2021-10-22,44,71,,
10709,7500,2021-12-30,142,,49,16
9102,3500,2021-01-22,77,282,,
10125,7100,2021-10-28,4,392,,
8578,4000,2021-05-28,97,228,,
8126,4000,2021-11-25,21,181,,
10318,3200,2020-11-04,6,408,,
7671,4500,2021-10-20,55,137,,
7197,7100,2021-11-13,133,85,,
9480,4500,2021-06-28,63,320,,
6942,7900,2021-09-28,108,55,,
6614,7000,2021-05-28,146,25,,
10423,3000,2021-12-30,59,,38,18
8162,6400,2021-12-07,18,185,,
8927,7000,2021-02-24,87,262,,
9555,3900,2021-12-19,61,326,,
8115,4000,2021-12-10,21,181,,
9358,7100,2021-01-03,11,307,,
9493,7900,2021-02-25,63,321,,
7617,7900,2021-08-19,74,131,,
10391,6500,2020-10-18,35,,23,1
8884,7400,2021-09-03,56,258,,
10364,2800,2021-11-12,90,411,,
9675,3900,2020-12-25,17,336,,
10456,5000,2021-08-10,62,,5,10
6844,2800,2021-02-28,41,46,,
7929,3900,2021-10-09,20,161,,
7897,3700,2021-09-17,58,158,,
8757,6500,2021-12-15,16,246,,
7047,7400,2021-09-18,66,67,,
8978,4000,2020-12-30,23,267,,
7438,3100,2020-11-21,76,115,,
9280,6500,2021-01-25,24,299,,
8105,3700,2021-06-28,21,180,,
10119,7100,2021-04-28,4,392,,
9766,4000,2020-08-13,123,345,,
10307,4000,2021-07-28,6,407,,
7756,4500,2021-09-04,36,144,,
6398,4000,2021-07-21,48,3,,
6726,6400,2020-12-11,62,36,,
9261,4000,2021-06-03,65,297,,
10213,7000,2021-06-24,115,401,,
7795,3200,2020-11-20,75,148,,
8923,7000,2020-10-24,87,262,,
10219,7400,2021-01-05,115,402,,
7521,6400,2021-05-16,2,122,,
7269,7400,2021-10-30,92,95,,
9475,4500,2021-01-30,63,320,,
7759,4500,2021-12-04,36,144,,
9490,7900,2020-11-25,63,321,,
9264,4000,2021-09-03,65,297,,
9712,7400,2021-09-29,130,339,,
10184,7100,2021-09-06,93,398,,
10359,2800,2021-06-12,90,411,,
7619,7900,2021-10-19,74,131,,
9746,6500,2021-03-28,52,343,,
7613,5000,2021-12-01,68,130,,
6432,3700,2021-03-13,141,6,,
8686,7400,2021-07-30,54,240,,
8548,4000,2021-12-15,122,225,,
8448,7900,2021-03-09,72,215,,
8691,7900,2021-12-29,54,241,,
9171,7000,2021-02-24,26,287,,
6526,3700,2020-05-05,45,15,,
8061,3700,2020-11-06,12,176,,
10388,6500,2020-12-06,141,,51,5
7950,4000,2021-02-08,14,166,,
8780,6500,2020-11-05,16,249,,
7760,4000,2021-01-23,36,145,,
8334,3100,2021-11-25,15,201,,
7491,7000,2020-09-28,2,120,,
9681,3900,2021-06-25,17,336,,
8231,3900,2021-08-07,13,191,,
8952,7000,2021-08-24,95,264,,
7108,4500,2021-10-16,44,75,,
8501,7400,2021-07-10,19,219,,
7840,7100,2021-12-17,57,153,,
7385,3700,2021-02-22,37,109,,
7401,2800,2021-01-21,37,110,,
6963,7900,2020-07-22,60,59,,
9208,3700,2021-07-06,49,291,,
8702,3700,2020-09-02,50,243,,
8507,7100,2020-06-09,19,220,,
6673,3700,2021-06-06,30,30,,
7357,3700,2021-09-17,33,105,,
8146,3700,2021-09-09,18,184,,
6905,3500,2021-08-05,27,52,,
6546,2800,2021-06-15,82,17,,
6510,6400,2020-12-18,45,13,,
9667,4000,2021-11-27,5,335,,
6945,7900,2021-12-28,108,55,,
8943,3500,2021-11-04,87,263,,
9856,3200,2021-05-01,119,353,,
7300,3100,2021-06-28,33,99,,
8966,3700,2021-06-09,23,266,,
6484,4500,2020-10-02,35,11,,
8827,7900,2021-01-23,16,254,,
10240,5000,2021-05-14,115,403,,
8002,3200,2021-04-02,14,170,,
10466,6000,2021-12-19,105,,81,5
9317,3700,2021-08-03,24,301,,
8434,7000,2021-08-12,72,214,,
10458,6000,2020-12-22,105,,95,6
10057,7400,2021-05-09,142,377,,
7145,3700,2021-07-21,67,79,,
6745,4400,2021-05-09,62,37,,
8040,3200,2020-12-12,12,174,,
10514,5000,2021-12-20,36,,68,12
9471,3900,2021-12-13,63,319,,
8547,4000,2021-11-15,122,225,,
6868,3900,2020-11-28,41,48,,
8438,7000,2021-12-12,72,214,,
9530,4000,2021-04-16,61,325,,
8603,3700,2021-08-30,28,230,,
10011,4500,2021-11-10,25,368,,
7351,3700,2021-03-17,33,105,,
10513,7500,2021-04-12,36,,49,16
9472,4500,2020-10-30,63,320,,
6907,3500,2021-10-05,27,52,,
10284,4000,2021-03-26,115,406,,
7519,7900,2021-12-13,2,121,,
7983,7100,2021-09-12,14,168,,
7388,3700,2021-05-22,37,109,,
9123,6500,2021-04-04,77,283,,
7029,5000,2021-03-15,10,65,,
10525,7000,2021-12-30,58,,35,2
10124,7100,2021-09-28,4,392,,
10087,5000,2020-11-08,106,382,,
10017,4000,2021-10-25,25,369,,
9254,7900,2021-12-14,65,296,,
8007,3200,2021-09-02,14,170,,
8701,3700,2020-08-02,50,243,,
8821,7900,2020-07-23,16,254,,
10447,9500,2021-04-25,47,,21,7
8903,3500,2020-12-22,3,260,,
7207,2800,2021-10-14,70,87,,
10039,7400,2021-09-16,1,372,,
6722,7100,2021-06-15,47,35,,
10281,3700,2021-11-09,115,405,,
7692,3700,2020-11-13,55,139,,
9711,7400,2021-08-29,130,339,,
7860,3700,2020-07-14,57,155,,
9808,3900,2021-09-30,119,347,,
9939,3900,2021-02-14,73,362,,
7126,3700,2020-11-05,44,77,,
6862,4000,2021-10-03,41,47,,
7799,4000,2021-02-24,71,150,,
7865,3100,2020-09-14,57,156,,
10416,4500,2021-09-19,82,,100,18
9684,3900,2021-09-25,17,336,,
7563,3100,2021-02-03,39,125,,
7153,7000,2021-10-27,67,80,,
8236,7900,2021-04-06,13,192,,
10704,3500,2021-12-13,1,,1,10
7585,3700,2021-09-09,39,127,,
9329,4000,2021-07-26,24,302,,
9625,3700,2021-08-21,8,332,,
7604,6500,2021-12-24,68,129,,
9717,3900,2020-11-30,130,340,,
8479,6500,2020-08-27,19,218,,
7691,3700,2020-10-13,55,139,,
7847,4000,2021-02-25,57,154,,
8546,4000,2021-10-15,122,225,,
9730,3900,2021-12-28,130,340,,
10142,2800,2020-11-14,38,394,,
6498,4500,2021-12-02,35,11,,
7856,4000,2021-11-25,57,154,,
9847,6500,2021-11-30,119,351,,
9131,6500,2021-12-04,77,283,,
8333,3100,2021-10-25,15,201,,
7046,7400,2021-08-18,66,67,,
7877,3100,2021-09-14,57,156,,
10203,4000,2021-09-11,115,400,,
10031,3100,2021-11-12,1,370,,
7529,4500,2021-01-21,2,123,,
8405,3100,2021-09-29,22,210,,
7210,3500,2021-01-04,70,88,,
7518,7900,2021-11-13,2,121,,
9255,4000,2020-12-03,65,297,,
6983,6500,2021-08-12,60,61,,
7927,3900,2021-08-09,20,161,,
9112,3500,2021-11-22,77,282,,
8854,4000,2020-11-07,56,257,,
10596,4000,2021-03-27,97,,50,4
7751,4500,2021-04-04,36,144,,
7320,3700,2020-07-01,33,101,,
9641,3100,2021-07-28,5,333,,
6930,3700,2021-09-25,108,54,,
6653,4000,2021-02-25,9,28,,
6386,6500,2021-11-27,48,2,,
9839,3700,2021-09-18,119,350,,
8759,3700,2020-07-29,16,247,,
7998,3200,2020-12-02,14,170,,
7352,3700,2021-04-17,33,105,,
10210,7000,2021-03-24,115,401,,
10131,4500,2021-01-22,4,393,,
10160,3100,2021-08-18,38,395,,
9759,3200,2021-08-30,52,344,,
7104,7400,2021-12-18,44,74,,
9580,3700,2021-09-04,61,328,,
8200,3700,2021-03-10,13,189,,
6570,3100,2021-06-26,59,20,,
10409,9500,2020-09-25,45,,37,19
8222,3900,2020-11-07,13,191,,
8930,7000,2021-05-24,87,262,,
6970,3500,2020-10-29,60,60,,
6439,3700,2021-10-13,141,6,,
7442,3100,2021-03-21,76,115,,
8062,3700,2020-12-06,12,176,,
8190,7100,2021-09-11,18,187,,
7728,3500,2020-07-30,36,142,,
10163,4000,2020-12-25,93,396,,
6422,3100,2021-08-01,48,5,,
9059,4400,2020-12-04,46,275,,
8901,3500,2020-10-22,3,260,,
7107,4500,2021-09-16,44,75,,
8358,3500,2020-06-13,22,205,,
7580,7400,2021-10-08,39,126,,
9085,6400,2021-10-15,46,279,,
10730,9500,2021-06-29,93,,5,11
8710,3700,2021-05-02,50,243,,
9783,7100,2020-06-20,119,346,,
9628,3700,2021-11-21,8,332,,
6977,3500,2021-05-28,60,60,,
9046,6500,2021-04-29,23,274,,
6455,3900,2021-07-10,141,7,,
7508,7900,2021-01-13,2,121,,
7858,3700,2020-05-14,57,155,,
6715,7100,2020-11-15,47,35,,
9951,3700,2021-10-19,73,363,,
9834,3700,2021-04-18,119,350,,
9201,3700,2020-12-06,49,291,,
8904,3500,2021-01-22,3,260,,
8178,4400,2021-12-24,18,186,,
7926,3700,2021-12-05,58,160,,
6586,6500,2020-09-29,40,23,,
7181,4000,2021-12-30,133,84,,
8859,4000,2021-04-07,56,257,,
7097,3100,2021-09-08,44,73,,
8869,7400,2020-06-03,56,258,,
9589,3700,2020-12-23,61,328,,
9342,6500,2020-12-13,11,304,,
8175,4400,2021-09-24,18,186,,
6780,3700,2021-04-13,105,41,,
9762,3200,2021-11-30,52,344,,
7380,3500,2021-09-15,37,107,,
9905,6500,2021-10-21,64,358,,
8207,3700,2021-10-10,13,189,,
9428,5000,2021-04-21,134,317,,
9892,7100,2021-02-23,64,357,,
8940,3500,2021-08-04,87,263,,
9516,3100,2021-11-18,63,322,,
6828,7900,2021-09-05,105,44,,
9092,3700,2020-10-27,46,280,,
8362,3500,2020-10-13,22,205,,
6835,3700,2021-12-11,105,45,,
6953,6500,2021-06-28,108,57,,
7089,7000,2021-11-22,44,71,,
6435,3700,2021-06-13,141,6,,
10527,3000,2021-11-17,20,,88,5
7216,3500,2021-07-04,70,88,,
8481,6500,2020-10-27,19,218,,
8226,3900,2021-03-07,13,191,,
9623,3700,2021-06-21,8,332,,
8954,7000,2021-10-24,95,264,,
9574,3700,2021-03-04,61,328,,
8642,5000,2021-08-21,54,234,,
7381,3500,2021-10-15,37,107,,
7511,7900,2021-04-13,2,121,,
9997,6500,2021-11-13,25,367,,
9958,3500,2021-08-12,73,364,,
8999,4000,2021-04-28,23,267,,
8635,3700,2021-07-13,28,233,,
8106,3700,2021-07-28,21,180,,
7091,7900,2021-12-04,44,72,,
6777,3700,2021-01-13,105,41,,
9979,4000,2020-09-25,25,366,,
9465,3900,2021-06-13,63,319,,
7560,3100,2020-11-03,39,125,,
8665,4000,2021-08-01,54,237,,
7556,4400,2021-09-11,2,124,,
7382,3500,2021-11-15,37,107,,
6927,3700,2021-06-25,108,54,,
8814,2800,2021-06-23,16,253,,
10267,3700,2020-09-09,115,405,,
7404,2800,2021-04-21,37,110,,
10723,6500,2020-09-09,4,,39,1
10390,6500,2021-07-23,141,,48,5
8838,7900,2021-12-23,16,254,,
6606,3200,2021-09-06,146,24,,
7788,5000,2021-08-21,75,147,,
9631,3100,2020-09-28,5,333,,
8745,6500,2020-12-15,16,246,,
10711,6000,2021-10-26,142,,70,7
10408,3000,2020-07-24,45,,99,19
9061,4400,2021-02-04,46,275,,
7483,3700,2020-12-08,76,118,,
9719,3900,2021-01-30,130,340,,
10232,5000,2020-09-14,115,403,,
10517,8500,2020-08-15,36,,60,4
7974,3900,2021-11-21,14,167,,
9185,3500,2021-03-13,26,290,,
9859,3200,2021-08-01,119,353,,
6843,2800,2021-01-29,41,46,,
6901,6500,2021-12-11,41,51,,
7505,7000,2021-11-28,2,120,,
10645,3500,2020-12-18,24,,48,18
7512,7900,2021-05-13,2,121,,
10226,7400,2021-08-05,115,402,,
8640,3700,2021-12-13,28,233,,
8675,3700,2021-06-16,54,238,,
9660,4000,2021-07-20,5,335,,
6662,4000,2021-11-25,9,28,,
8715,3700,2021-10-02,50,243,,
10389,3500,2020-07-08,141,,5,5
8835,7900,2021-09-23,16,254,,
10741,4500,2020-08-23,115,,96,19
8725,3200,2021-12-30,50,244,,
7198,7100,2021-12-13,133,85,,
6944,7900,2021-11-28,108,55,,
9420,6500,2021-12-29,134,316,,
9895,7100,2021-05-23,64,357,,
8647,3100,2021-11-14,54,235,,
10494,6000,2021-03-17,92,,54,1
9674,3900,2020-11-25,17,336,,
8949,7000,2021-05-24,95,264,,
10625,5000,2020-06-06,46,,27,15
7358,3700,2021-10-17,33,105,,
10265,3700,2020-07-09,115,405,,
8818,2800,2021-10-23,16,253,,
7082,6400,2021-12-26,44,70,,
7989,3700,2021-10-12,14,169,,
10692,5000,2021-12-03,119,,42,4
9243,6500,2021-07-29,49,295,,
8049,3200,2021-09-12,12,174,,
9152,3200,2021-07-13,77,285,,
10720,3500,2021-05-18,4,,26,1
7902,3500,2021-08-02,58,159,,
9737,3100,2021-10-01,52,342,,
9800,7100,2021-11-20,119,346,,
9228,3500,2021-06-09,49,293,,
8042,3200,2021-02-12,12,174,,
10277,3700,2021-07-09,115,405,,
9709,3500,2021-08-12,130,338,,
8276,7100,2021-11-25,43,195,,
9699,6500,2021-05-13,17,337,,
7271,7400,2021-12-30,92,95,,
9494,7900,2021-03-25,63,321,,
7697,3700,2021-04-13,55,139,,
7120,3900,2021-12-23,44,76,,
9942,3900,2021-05-14,73,362,,
9747,6500,2021-04-28,52,343,,
9211,3700,2021-10-06,49,291,,
10149,2800,2021-06-14,38,394,,
8771,5000,2021-04-01,16,248,,
9806,3900,2021-07-30,119,347,,
10085,5000,2020-09-08,106,382,,
7568,3100,2021-07-03,39,125,,
6784,3700,2021-08-13,105,41,,
10713,4000,2021-12-26,142,,21,16
10492,1000,2021-06-01,70,,93,8
9509,3100,2021-04-18,63,322,,
7004,2800,2021-09-20,10,63,,
7928,3900,2021-09-09,20,161,,
8559,3200,2021-04-15,97,227,,
8980,4000,2021-02-28,23,267,,
10657,4500,2021-08-18,134,,85,5
9015,7900,2021-12-03,23,270,,
9638,3100,2021-04-28,5,333,,
10111,3900,2020-08-25,4,391,,
10289,4000,2021-08-26,115,406,,
9423,5000,2020-11-21,134,317,,
8735,4500,2021-08-03,50,245,,
7081,6400,2021-11-26,44,70,,
7191,7100,2021-05-13,133,85,,
10327,3200,2021-08-04,6,408,,
7376,6400,2021-12-08,37,106,,
10235,5000,2020-12-14,115,403,,
8694,7100,2021-06-17,50,242,,
9474,4500,2020-12-30,63,320,,
7904,3500,2021-10-02,58,159,,
8094,3700,2020-07-28,21,180,,
9283,6500,2021-04-25,24,299,,
10617,1000,2021-11-16,87,,93,8
7212,3500,2021-03-04,70,88,,
9700,6500,2021-06-13,17,337,,
6968,7900,2020-12-22,60,59,,
7863,3100,2020-07-14,57,156,,
8644,5000,2021-10-21,54,234,,
9285,6500,2021-06-25,24,299,,
10100,6500,2020-10-21,106,387,,
7763,4000,2021-04-23,36,145,,
9865,4000,2021-05-08,102,354,,
7001,2800,2021-06-20,10,63,,
6840,2800,2020-10-29,41,46,,
8467,4000,2021-05-01,72,216,,
8091,3700,2021-06-04,34,179,,
10013,4000,2021-06-25,25,369,,
9613,3700,2021-06-16,8,332,,
8350,4000,2021-05-29,22,204,,
9348,6500,2021-06-13,11,304,,
6428,3700,2020-11-13,141,6,,
8795,3900,2021-08-12,16,250,,
8626,3100,2021-11-05,28,231,,
9143,2800,2021-09-23,77,284,,
9929,4400,2021-08-07,73,361,,
7259,6500,2020-10-12,92,94,,
8977,4000,2020-11-30,23,267,,
6982,6500,2021-07-12,60,61,,
8713,3700,2021-08-02,50,243,,
10445,9000,2021-06-15,32,,88,12
8403,6500,2021-11-10,22,209,,
6684,3700,2021-10-25,32,32,,
9987,4000,2021-05-25,25,366,,
8975,4000,2020-09-30,23,267,,
8210,6400,2021-05-30,13,190,,
8177,4400,2021-11-24,18,186,,
8740,6500,2020-07-15,16,246,,
10712,8000,2021-09-08,142,,96,10
7932,4000,2020-05-05,20,162,,
8254,3200,2021-10-07,13,193,,
8820,2800,2021-12-23,16,253,,
10028,3100,2021-08-12,1,370,,
7614,7900,2021-05-19,74,131,,
6947,3200,2021-10-18,108,56,,
8261,4000,2020-09-20,43,194,,
6633,6500,2021-04-22,146,26,,
6774,7900,2021-11-17,62,40,,
6686,3700,2021-12-25,32,32,,
6508,6400,2020-10-18,45,13,,
10234,5000,2020-11-14,115,403,,
9459,3900,2020-12-13,63,319,,
9234,3500,2021-12-09,49,293,,
6813,3900,2021-06-14,105,43,,
8433,7000,2021-07-12,72,214,,
10069,3900,2021-09-28,142,379,,
7141,3700,2021-03-21,67,79,,
8206,3700,2021-09-10,13,189,,
7552,4400,2021-05-11,2,124,,
10328,3200,2021-09-04,6,408,,
8581,4000,2021-08-28,97,228,,
9383,6500,2021-02-17,31,310,,
8685,7400,2021-06-30,54,240,,
8890,4500,2021-05-08,3,259,,
7434,3100,2020-07-21,76,115,,
8095,3700,2020-08-28,21,180,,
8639,3700,2021-11-13,28,233,,
7130,3900,2021-06-09,67,78,,
8225,3900,2021-02-07,13,191,,
7386,3700,2021-03-22,37,109,,
7268,7400,2021-09-30,92,95,,
10656,6500,2021-09-20,134,,48,5
9524,5000,2021-08-09,63,324,,
9172,7000,2021-03-24,26,287,,
6719,7100,2021-03-15,47,35,,
7842,4000,2020-09-25,57,154,,
10469,8000,2021-08-30,41,,75,6
9872,4000,2021-12-08,102,354,,
8550,3500,2021-04-25,97,226,,
9421,5000,2020-09-21,134,317,,
10665,7500,2021-04-19,5,,44,13
10498,5000,2021-03-20,92,,100,1
7172,7000,2021-06-27,133,82,,
9764,4000,2020-06-13,123,345,,
7938,6400,2021-08-12,14,163,,
7524,6400,2021-08-16,2,122,,
9567,6500,2021-10-27,61,327,,
9105,3500,2021-04-22,77,282,,
7680,4400,2021-06-16,55,138,,
9846,6500,2021-10-30,119,351,,
8867,4000,2021-12-07,56,257,,
9222,4400,2021-10-30,49,292,,
8059,3700,2020-09-06,12,176,,
10143,2800,2020-12-14,38,394,,
7662,4000,2021-06-10,55,136,,
6872,4500,2021-09-11,41,49,,
8186,7100,2021-05-11,18,187,,
6371,7000,2021-09-08,29,1,,
6420,3100,2021-06-01,48,5,,
6409,3200,2021-09-19,48,4,,
9086,6400,2021-11-15,46,279,,
9343,6500,2021-01-13,11,304,,
9175,4000,2021-07-01,26,289,,
10296,4000,2020-08-28,6,407,,
10726,9500,2020-12-23,38,,97,13
9204,3700,2021-03-06,49,291,,
7245,4500,2021-05-15,70,90,,
6853,2800,2021-11-28,41,46,,
10369,7500,2021-02-20,48,,80,16
10020,3100,2020-12-12,1,370,,
6993,3100,2021-04-17,42,62,,
7596,2800,2021-09-27,68,128,,
8500,7400,2021-06-10,19,219,,
10260,3900,2021-12-24,115,404,,
6679,3700,2021-05-25,32,32,,
8993,4000,2020-10-28,23,267,,
6675,6500,2021-10-30,32,31,,
8176,4400,2021-10-24,18,186,,
8660,4000,2021-03-01,54,237,,
6626,6500,2020-09-22,146,26,,
7332,3700,2021-07-01,33,101,,
9402,3100,2021-08-09,31,312,,
9099,3500,2020-10-22,77,282,,
9130,6500,2021-11-04,77,283,,
7681,4400,2021-07-16,55,138,,
8431,7000,2021-05-12,72,214,,
8896,4500,2021-11-08,3,259,,
8100,3700,2021-01-28,21,180,,
9415,6500,2021-07-29,134,316,,
6789,6500,2020-05-22,105,42,,
9235,2800,2021-08-16,49,294,,
8560,3200,2021-05-15,97,227,,
10211,7000,2021-04-24,115,401,,
8367,3500,2021-03-13,22,205,,
9525,4000,2020-11-16,61,325,,
7017,4000,2021-08-25,10,64,,
9837,3700,2021-07-18,119,350,,
9410,6500,2021-10-06,134,314,,
7500,7000,2021-06-28,2,120,,
8894,4500,2021-09-08,3,259,,
9357,7100,2020-12-03,11,307,,
6975,3500,2021-03-28,60,60,,
9748,6500,2021-05-28,52,343,,
7261,6500,2020-12-12,92,94,,
6566,3100,2021-02-26,59,20,,
9697,6500,2021-03-13,17,337,,
10173,4000,2021-10-25,93,396,,
8673,3700,2021-04-16,54,238,,
8213,6400,2021-08-30,13,190,,
10739,9500,2020-09-12,115,,37,19
10519,4500,2021-12-05,75,,85,5
7285,3700,2021-07-09,92,97,,
6558,2800,2021-11-26,59,19,,
7209,3500,2020-12-04,70,88,,
9209,3700,2021-08-06,49,291,,
6665,6500,2021-05-17,30,29,,
9098,3500,2020-09-22,77,282,,
6468,7400,2021-01-30,141,9,,
7052,6500,2021-06-12,66,68,,
10522,4500,2021-11-23,57,,75,7
9755,6500,2021-12-28,52,343,,
7544,4400,2020-09-11,2,124,,
8926,7000,2021-01-24,87,262,,
7807,4000,2021-10-24,71,150,,
10108,3200,2021-07-26,4,390,,
10496,7000,2021-08-08,92,,85,14
9500,7900,2021-09-25,63,321,,
10292,4000,2021-11-26,115,406,,
7456,4000,2021-02-17,76,116,,
9165,6500,2021-07-24,26,286,,
8255,3200,2021-11-07,13,193,,
10025,3100,2021-05-12,1,370,,
10354,2800,2021-01-12,90,411,,
8871,7400,2020-08-03,56,258,,
8811,2800,2021-03-23,16,253,,
7322,3700,2020-09-01,33,101,,
8519,3200,2021-07-22,7,223,,
8470,4000,2021-08-01,72,216,,
8053,4400,2021-08-04,12,175,,
6821,7900,2021-02-05,105,44,,
10714,3000,2021-08-24,142,,88,5
8404,6500,2021-12-10,22,209,,
8553,3500,2021-07-25,97,226,,
8948,7000,2021-04-24,95,264,,
9034,3700,2021-01-14,23,273,,
7479,3700,2020-08-08,76,118,,
10282,3700,2021-12-09,115,405,,
7771,4000,2021-12-23,36,145,,
9246,6500,2021-10-29,49,295,,
10587,5000,2020-07-14,19,,8,7
8149,6400,2020-11-07,18,185,,
8124,4000,2021-09-25,21,181,,
8331,3100,2021-08-25,15,201,,
7765,4000,2021-06-23,36,145,,
10512,8500,2021-07-13,36,,17,6
8021,3700,2021-12-22,132,172,,
8991,4000,2020-08-28,23,267,,
9060,4400,2021-01-04,46,275,,
10221,7400,2021-03-05,115,402,,
9237,2800,2021-10-16,49,294,,
9736,3900,2021-12-11,52,341,,
8690,7900,2021-11-29,54,241,,
7040,3900,2021-08-30,10,66,,
8718,3200,2021-05-31,50,244,,
9584,3700,2020-07-23,61,328,,
9835,3700,2021-05-18,119,350,,
10361,2800,2021-08-12,90,411,,
7331,3700,2021-06-01,33,101,,
8928,7000,2021-03-24,87,262,,
9957,3500,2021-07-12,73,364,,
9861,3200,2021-10-01,119,353,,
10256,3900,2021-08-24,115,404,,
6666,6500,2021-06-17,30,29,,
9826,3700,2020-08-18,119,350,,
6539,2800,2020-11-15,82,17,,
7891,4500,2021-11-09,57,157,,
6692,5000,2021-05-21,32,33,,
7272,4500,2021-03-05,92,96,,
7039,3900,2021-07-30,10,66,,
10413,8500,2021-08-30,82,,99,9
10426,9000,2021-01-30,59,,20,13
7190,7100,2021-04-13,133,85,,
10268,3700,2020-10-09,115,405,,
9005,6500,2021-05-29,23,269,,
7313,6400,2021-08-28,33,100,,
10099,4500,2021-12-14,106,386,,
6497,4500,2021-11-02,35,11,,
9590,3700,2021-01-23,61,328,,
8148,3700,2021-11-09,18,184,,
8562,3200,2021-07-15,97,227,,
6967,7900,2020-11-22,60,59,,
7167,7000,2021-01-27,133,82,,
10067,3900,2021-07-28,142,379,,
7020,4000,2021-11-25,10,64,,
8981,4000,2021-03-28,23,267,,
10486,7500,2021-10-07,133,,80,16
7872,3100,2021-04-14,57,156,,
8495,6500,2021-12-27,19,218,,
7466,4000,2021-12-17,76,116,,
10399,6000,2021-06-15,35,,70,7
10262,3700,2020-07-15,115,405,,
7996,3200,2020-10-02,14,170,,
9581,3700,2021-10-04,61,328,,
9616,3700,2021-09-16,8,332,,
9460,3900,2021-01-13,63,319,,
10651,4500,2021-09-23,31,,73,13
9450,7100,2021-11-13,63,318,,
7003,2800,2021-08-20,10,63,,
9252,7900,2021-10-14,65,296,,
10682,3000,2021-08-31,130,,88,5
9855,3200,2021-04-01,119,353,,
6544,2800,2021-04-15,82,17,,
8589,3500,2021-01-17,28,229,,
9193,3500,2021-11-13,26,290,,
7286,3700,2021-08-09,92,97,,
9083,6400,2021-08-15,46,279,,
6536,3200,2021-09-30,82,16,,
9483,4500,2021-09-28,63,320,,
7144,3700,2021-06-21,67,79,,
7852,4000,2021-07-25,57,154,,
8128,3100,2020-07-20,21,182,,
6694,5000,2021-07-21,32,33,,
10450,3000,2021-02-15,47,,88,5
10646,1000,2020-11-13,31,,31,9
9430,5000,2021-06-21,134,317,,
9439,7100,2020-12-13,63,318,,
10024,3100,2021-04-12,1,370,,
7412,2800,2021-12-21,37,110,,
8119,4000,2021-04-25,21,181,,
8826,7900,2020-12-23,16,254,,
7219,3500,2021-10-04,70,88,,
10477,3000,2021-12-03,44,,88,5
10052,7400,2020-12-09,142,377,,
